Country,URL,Year,NumAuth,Agency,ReportSeries,Title,FirstAuthor,AllAuthors,Citation
New Zealand,,2001,2,MoF,Research Papers,"Stock assessment of ling (Genypterus blacodes) around the South Island (Fishstocks LIN 3, 4, 5, 6, and 7) for the 2000-01 fishing year","Horn, P.L.",,"Horn, P.L. (et al.?) 2001 Stock assessment of ling (Genypterus blacodes) around the South Island (Fishstocks LIN 3, 4, 5, 6, and 7) for the 2000-01 fishing year"
New Zealand,,2001,2,MoF,Research Papers,"A description of the commercial fishery for the school shark, Galeorhinus galeus, in New Zealand, 1945 to 1999","Paul, L.J.",,"Paul, L.J. (et al.?) 2001 A description of the commercial fishery for the school shark, Galeorhinus galeus, in New Zealand, 1945 to 1999"
New Zealand,,2001,2,MoF,Research Papers,"Age composition of commercial snapper landings in SNA 2 and Tasman/Golden Bay (SNA 7), 1999-2000","Blackwell, R.G.",,"Blackwell, R.G. (et al.?) 2001 Age composition of commercial snapper landings in SNA 2 and Tasman/Golden Bay (SNA 7), 1999-2000"
New Zealand,,2001,2,MoF,Research Papers,A non-parametric age selectivity ogive for OEO 3A black oreo for 2001-02,"Doonan, I.J.",,"Doonan, I.J. (et al.?) 2001 A non-parametric age selectivity ogive for OEO 3A black oreo for 2001-02"
New Zealand,,2001,2,MoF,Research Papers,Bootstrap method to determine sample sizes to detect trap shyness,"Bradford, E.",,"Bradford, E. (et al.?) 2001 Bootstrap method to determine sample sizes to detect trap shyness"
New Zealand,,2001,2,MoF,Research Papers,An examination of stock definitions for the New Zealand rock lobster fishery,"Bentley, N.",,"Bentley, N. (et al.?) 2001 An examination of stock definitions for the New Zealand rock lobster fishery"
New Zealand,,2001,2,MoF,Research Papers,Catch-at-age sampling,"Bull, B.",,"Bull, B. (et al.?) 2001 Catch-at-age sampling"
New Zealand,,2001,2,MoF,Research Papers,Assessment of the SNA 8 stock for the 1999-2000 fishing year,"Davies, N.M.",,"Davies, N.M. (et al.?) 2001 Assessment of the SNA 8 stock for the 1999-2000 fishing year"
New Zealand,,2001,2,MoF,Research Papers,"Acoustic biomass estimates of southern blue whiting (Micromesistius australis) from the Campbell Island Rise and Pukaki Rise, September 2000","Grimes, P. J.",,"Grimes, P. J. (et al.?) 2001 Acoustic biomass estimates of southern blue whiting (Micromesistius australis) from the Campbell Island Rise and Pukaki Rise, September 2000"
New Zealand,,2001,2,MoF,Research Papers,"Review of current and historical data for tarakihi (Nemadactylus macropterus) Fishstocks TAR 1, 2, 3, and 7, and recommendations for future monitoring","Field, K. D.",,"Field, K. D. (et al.?) 2001 Review of current and historical data for tarakihi (Nemadactylus macropterus) Fishstocks TAR 1, 2, 3, and 7, and recommendations for future monitoring"
New Zealand,,2001,2,MoF,Research Papers,"Catch-per-unit-effort analysis for tarakihi (Nemadactylus macropterus) in TAR 1, 2, 3, and 7","Field, K. D.",,"Field, K. D. (et al.?) 2001 Catch-per-unit-effort analysis for tarakihi (Nemadactylus macropterus) in TAR 1, 2, 3, and 7"
New Zealand,,2001,2,MoF,Research Papers,"The surf clam fishery in New Zealand: description of the fishery, its management, and the biology of surf clams","Cranfield, H. J.",,"Cranfield, H. J. (et al.?) 2001 The surf clam fishery in New Zealand: description of the fishery, its management, and the biology of surf clams"
New Zealand,,2001,2,MoF,Research Papers,Determining standardised catch-at-age estimates for the commercial catch of hake (Merluccius australis) on the west coast of the South Island for 1990 to 1999,"Dunn, A.",,"Dunn, A. (et al.?) 2001 Determining standardised catch-at-age estimates for the commercial catch of hake (Merluccius australis) on the west coast of the South Island for 1990 to 1999"
New Zealand,,2001,2,MoF,Research Papers,The relationships between snapper (Pagrus auratus) year class strength and temperature for SNA 2 and SNA 7,"Gilbert, D.J.",,"Gilbert, D.J. (et al.?) 2001 The relationships between snapper (Pagrus auratus) year class strength and temperature for SNA 2 and SNA 7"
New Zealand,,2001,2,MoF,Research Papers,"A summary of the fishery, commercial landings, and biology of the New Zealand queen scallop, Zygochlamys delicatula (Hutton, 1873)","Cranfield, H. J.",,"Cranfield, H. J. (et al.?) 2001 A summary of the fishery, commercial landings, and biology of the New Zealand queen scallop, Zygochlamys delicatula (Hutton, 1873)"
New Zealand,,2001,2,MoF,Research Papers,The Louisville Ridge orange roughy fishery: an update of commercial catch-effort data and CPUE analysis of the fishery to the end of the 1999-2000 fishing year,"Anderson, O.F.",,"Anderson, O.F. (et al.?) 2001 The Louisville Ridge orange roughy fishery: an update of commercial catch-effort data and CPUE analysis of the fishery to the end of the 1999-2000 fishing year"
New Zealand,,2001,2,MoF,Research Papers,Movement patterns and stock mixing of blue cod in Southland (BCO5),"Carbines, G. D.",,"Carbines, G. D. (et al.?) 2001 Movement patterns and stock mixing of blue cod in Southland (BCO5)"
New Zealand,,2001,2,MoF,Research Papers,Evaluation of eel enhancement in Lake Hawea,"Beentjes, M.P.",,"Beentjes, M.P. (et al.?) 2001 Evaluation of eel enhancement in Lake Hawea"
New Zealand,,2001,2,MoF,Research Papers,A review of literature relevant to the assessment of the stock status of striped marlin and Ray's bream in New Zealand,"Francis, M.P.",,"Francis, M.P. (et al.?) 2001 A review of literature relevant to the assessment of the stock status of striped marlin and Ray's bream in New Zealand"
New Zealand,,2001,2,MoF,Research Papers,Catch sampling from the commercial Cook Strait hoki catch in winter 2000,"Ballara, S.L.",,"Ballara, S.L. (et al.?) 2001 Catch sampling from the commercial Cook Strait hoki catch in winter 2000"
New Zealand,,2001,2,MoF,Research Papers,Estimation of inshore fish abundance along the east coast of the South Island from Kaikoura to Shag Point using trawl surveys,"Beentjes, M.P.",,"Beentjes, M.P. (et al.?) 2001 Estimation of inshore fish abundance along the east coast of the South Island from Kaikoura to Shag Point using trawl surveys"
New Zealand,,2001,2,MoF,Research Papers,Review of observer coverage in the TCEPR fishery for jack mackerel (Trachurus spp.) in JMA 7,"Richardson, K.M.",,"Richardson, K.M. (et al.?) 2001 Review of observer coverage in the TCEPR fishery for jack mackerel (Trachurus spp.) in JMA 7"
New Zealand,,2001,2,MoF,Research Papers,Determining acceptable c.v.s on proportions of the three Trachurus species in the JMA 7 catch,"Richardson, K.M.",,"Richardson, K.M. (et al.?) 2001 Determining acceptable c.v.s on proportions of the three Trachurus species in the JMA 7 catch"
New Zealand,,2001,2,MoF,Research Papers,Guidelines for local communities wanting to estimate marine recreational fishing harvests,"Booth, J. D.",,"Booth, J. D. (et al.?) 2001 Guidelines for local communities wanting to estimate marine recreational fishing harvests"
New Zealand,,2001,2,MoF,Research Papers,Recreational fishers' understanding of fisheries regulations in the upper north island,"Akroyd, J. M.",,"Akroyd, J. M. (et al.?) 2001 Recreational fishers' understanding of fisheries regulations in the upper north island"
New Zealand,,2001,2,MoF,Research Papers,Snapper catch-at-length and -age heterogeneity within and between strata in East Northland longline landings,"Davies, N.M.",,"Davies, N.M. (et al.?) 2001 Snapper catch-at-length and -age heterogeneity within and between strata in East Northland longline landings"
New Zealand,,2001,2,MoF,Research Papers,A review of the current knowledge describing the biodiversity of the Ross Sea region,"Bradford-Grieve, J.M.",,"Bradford-Grieve, J.M. (et al.?) 2001 A review of the current knowledge describing the biodiversity of the Ross Sea region"
New Zealand,,2001,3,MoF,Research Papers,An evaluation of catchability assumptions in New Zealand stock assessments,"Francis, R.I.C.C",,"Francis, R.I.C.C (et al.?) 2001 An evaluation of catchability assumptions in New Zealand stock assessments"
New Zealand,,2001,3,MoF,Research Papers,Estimation of orange roughy recruitment using age- and length-based models,"Bull, B.",,"Bull, B. (et al.?) 2001 Estimation of orange roughy recruitment using age- and length-based models"
New Zealand,,2001,3,MoF,Research Papers,Rock lobster stock assessment for the NSN substock and the combined CRA 4 and CRA 5 areas,"Bentley, N.",,"Bentley, N. (et al.?) 2001 Rock lobster stock assessment for the NSN substock and the combined CRA 4 and CRA 5 areas"
New Zealand,,2001,3,MoF,Research Papers,Age and growth of John dory (Zeus faber),"Francis, M.P.",,"Francis, M.P. (et al.?) 2001 Age and growth of John dory (Zeus faber)"
New Zealand,,2001,3,MoF,Research Papers,Smooth oreo abundance indices from standardised catch per unit of effort data for OEO 4,"Coburn, R. P.",,"Coburn, R. P. (et al.?) 2001 Smooth oreo abundance indices from standardised catch per unit of effort data for OEO 4"
New Zealand,,2001,3,MoF,Research Papers,"Stock structure of silver warehou (Seriolella punctata) in New Zealand waters, based on growth and reproductive data","Bagley, N.W",,"Bagley, N.W (et al.?) 2001 Stock structure of silver warehou (Seriolella punctata) in New Zealand waters, based on growth and reproductive data"
New Zealand,,2001,3,MoF,Research Papers,Fish discards and non-target catch in the trawl fisheries for orange roughy and hoki in New Zealand waters for the fishing years 1990-91 to 1998-99,"Anderson, O.F.",,"Anderson, O.F. (et al.?) 2001 Fish discards and non-target catch in the trawl fisheries for orange roughy and hoki in New Zealand waters for the fishing years 1990-91 to 1998-99"
New Zealand,,2001,3,MoF,Research Papers,"Age, growth, and mortality of rough and smooth skates (Dipturus nasutus and D. innominatus)","Francis, M.P.",,"Francis, M.P. (et al.?) 2001 Age, growth, and mortality of rough and smooth skates (Dipturus nasutus and D. innominatus)"
New Zealand,,2001,3,MoF,Research Papers,"Models for southern bluefin tuna in the New Zealand EEZ, 1998-99","Dean, H.",,"Dean, H. (et al.?) 2001 Models for southern bluefin tuna in the New Zealand EEZ, 1998-99"
New Zealand,,2001,3,MoF,Research Papers,The use of mean length for stock assessments of black oreo and smooth oreo in OEO 4,"Doonan, I.J.",,"Doonan, I.J. (et al.?) 2001 The use of mean length for stock assessments of black oreo and smooth oreo in OEO 4"
New Zealand,,2001,3,MoF,Research Papers,"Pilchard (Sardinops neopilchardus) biology and fisheries in New Zealand, and a review of pilchard (Sardinops, Sardina) biology, fisheries, and research in the main world fisheries","Parkinson, D.M.",,"Parkinson, D.M. (et al.?) 2001 Pilchard (Sardinops neopilchardus) biology and fisheries in New Zealand, and a review of pilchard (Sardinops, Sardina) biology, fisheries, and research in the main world fisheries"
New Zealand,,2001,3,MoF,Research Papers,Black oreo abundance indices from standardised catch per unit effort data for OEO 4,"Coburn, R. P.",,"Coburn, R. P. (et al.?) 2001 Black oreo abundance indices from standardised catch per unit effort data for OEO 4"
New Zealand,,2001,3,MoF,Research Papers,Stock assessment of northern gemfish (Rexea solandri) in SKI 1 and SKI 2 for the 2001-02 fishing year,"Dunn, A.",,"Dunn, A. (et al.?) 2001 Stock assessment of northern gemfish (Rexea solandri) in SKI 1 and SKI 2 for the 2001-02 fishing year"
New Zealand,,2001,3,MoF,Research Papers,Determination of CPUE indices from catch effort data for hoki (Macruronus novaezelandiae) for the 1986-87 to 1998-99 fishing years,"Ballara, S.L.",,"Ballara, S.L. (et al.?) 2001 Determination of CPUE indices from catch effort data for hoki (Macruronus novaezelandiae) for the 1986-87 to 1998-99 fishing years"
New Zealand,,2001,3,MoF,Research Papers,"Length and age composition of commercial snapper landings in SNA 1 and SNA 8, 1999-2000","Davies, N.M.",,"Davies, N.M. (et al.?) 2001 Length and age composition of commercial snapper landings in SNA 1 and SNA 8, 1999-2000"
New Zealand,,2001,3,MoF,Research Papers,The 2001 stock assessment of paua (Haliotis iris) in PAU 7,"Andrew, N. L.",,"Andrew, N. L. (et al.?) 2001 The 2001 stock assessment of paua (Haliotis iris) in PAU 7"
New Zealand,,2001,3,MoF,Research Papers,"Assessment of Pterocladia lucida at Waihau Bay, New Zealand","Andrew, N. L.",,"Andrew, N. L. (et al.?) 2001 Assessment of Pterocladia lucida at Waihau Bay, New Zealand"
New Zealand,,2001,3,MoF,Research Papers,The estimation of catch levels for new orange roughy fisheries on seamounts: a meta-analysis of seamount data,"Bull, B.",,"Bull, B. (et al.?) 2001 The estimation of catch levels for new orange roughy fisheries on seamounts: a meta-analysis of seamount data"
New Zealand,,2001,3,MoF,Research Papers,Incidental mortality of snapper in SNA 1 and SNA 8,"Akroyd, J. M.",,"Akroyd, J. M. (et al.?) 2001 Incidental mortality of snapper in SNA 1 and SNA 8"
New Zealand,,2001,3,MoF,Research Papers,Maximum age of New Zealand sole (Pelterhamphus novaezeelandiae) from the west coast South Island,"Francis, M.P.",,"Francis, M.P. (et al.?) 2001 Maximum age of New Zealand sole (Pelterhamphus novaezeelandiae) from the west coast South Island"
New Zealand,,2001,3,MoF,Research Papers,Evaluation of meristic characters for determining hoki stock relationships,"Bull, B.",,"Bull, B. (et al.?) 2001 Evaluation of meristic characters for determining hoki stock relationships"
New Zealand,,2001,3,MoF,Research Papers,"Trawl survey of middle depth species in the Southland and Sub-Antarctic areas, November-December 2000 (TAN0012)","Bagley, N.W",,"Bagley, N.W (et al.?) 2001 Trawl survey of middle depth species in the Southland and Sub-Antarctic areas, November-December 2000 (TAN0012)"
New Zealand,,2001,3,MoF,Research Papers,Review of Bay of Plenty trawl survey time series (1983-99),"Hanchet, S.M.",,"Hanchet, S.M. (et al.?) 2001 Review of Bay of Plenty trawl survey time series (1983-99)"
New Zealand,,2001,3,MoF,Research Papers,In situ target strength measurements and chirp responses of orange roughy (Hoplostethus atlanticus),Barr R.,,Barr R. (et al.?) 2001 In situ target strength measurements and chirp responses of orange roughy (Hoplostethus atlanticus)
New Zealand,,2001,3,MoF,Research Papers,"Biological data from the orange roughy abundance survey on the northeastern Chatham Rise, July 2000","Bull, B.",,"Bull, B. (et al.?) 2001 Biological data from the orange roughy abundance survey on the northeastern Chatham Rise, July 2000"
New Zealand,,2001,3,MoF,Research Papers,Estimation of the target strength of orange roughy by-catch species,"Grimes, P. J.",,"Grimes, P. J. (et al.?) 2001 Estimation of the target strength of orange roughy by-catch species"
New Zealand,,2001,3,MoF,Research Papers,"Landed paua shell lengths in PAU 2, PAU 3, PAU 4, PAU 5 (A, B, & D), and PAU 7 in 1999-2000 and 2000-2001","Andrew, N. L.",,"Andrew, N. L. (et al.?) 2001 Landed paua shell lengths in PAU 2, PAU 3, PAU 4, PAU 5 (A, B, & D), and PAU 7 in 1999-2000 and 2000-2001"
New Zealand,,2001,3,MoF,Research Papers,Comparative evaluation of two-phase and adaptive cluster sampling designs for acoustic surveys of southern blue whiting (Micromesistius australis) on the Campbell Rise,"Dunn, A.",,"Dunn, A. (et al.?) 2001 Comparative evaluation of two-phase and adaptive cluster sampling designs for acoustic surveys of southern blue whiting (Micromesistius australis) on the Campbell Rise"
