Country,Comment,URL,Year,NumAuth,Agency,ReportSeries,Branch,FirstAuthor,AllAuthors,Citation,Title,Date,Vol
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/frsr7-92.pdf,1992,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Robertson, M.; Madden, H.; Moore, D.C. & Davies, I.M.",,The toxicity of CGA18809 to the mussel ( Mytilus edulis L.). (07/92),01/01/1992
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/frsr8-92.pdf,1992,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Robertson, M.; Madden, H.; Moore, D.C. & Davies, I.M.",,"Effects of short, repeated exposure of the mussel ( Mytilus edulis L.) to CGA18809. (08/92)",01/01/1992
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/frs992.pdf,1992,2,Fisheries Research Services,Collaborative/Contract Reports,,,"McKie, J. & Saward, D.",,"Investigation of fish kills at Portree Isle of Skye and Ardnish, Isle of Rausay. (09/92)",01/01/1992
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/frs1092.pdf,1992,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Callanan, K.; Murison, D.J.; McHenery, J.G. & Davies, I.M.",,Effects of CGA18809 exposure on the development of the oyster ( Crassostrea gigas) embryo over a 24 hour period. (10/92),01/01/1992
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/frsr11-92.pdf,1992,5,Fisheries Research Services,Collaborative/Contract Reports,,,"Madden, H.; Robertson, M.; Gallanan, K.; Moore, D.C. & Davies, I.M.",,The toxicity of CGA18809 to herring larvae ( Clupea harengus). (11/92),01/01/1992
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/frsr12-92.pdf,1992,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Madden, H.; Robertson, M.; Davies, I.M. & Moore, D.C.",,The toxicity of CGA18809 to Patella vulgata. (12/92),01/01/1992
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/frs1392.pdf,1992,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Robertson, M.; Madden, H.; Moore, D.C. & Davies, I.M.",,Repeated short exposure of lobster larvae Homarus gammarus L. to CGA18809. (13/92),01/01/1992
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/frs1492.pdf,1992,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Madden, H.; Robertson, M.; Davies, I.M. & Moore, D.C.",,Determination of toxicity of CGA18809 to Littorina littorea. (14/92),01/01/1992
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/frsr15-92.pdf,1992,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Madden, H.; Robertson, M.; Davies, I.M. & Moore, D.C.",,Determination of toxicity of CGA18809 to the common starfish Asterias rubens. (15/92),01/01/1992
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/frsr16-92.pdf,1992,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Madden, H.; Moore, D.C.; Davies, I.M. & Robertson, M.",,"Sentinel Species Deployment - effects of CGA18809 release upon lobster larvae and mussels in the vicinity of cages at Ardnish fish farm, Loch Ailort. (16/92)",01/01/1992
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/frsr17-92.pdf,1992,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Callanan, K.; Robertson, M.; Moore, D.C. & Davies, I.M.",,Effect of CGA18809 on phytoplankton chlorophyll levels. (17/92),01/01/1992
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1892.pdf,1992,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Struthers, G.; Stewart, D. & MacDonald, A.",,"Salmon investigations in the River Tay, 1991. (18/92)",01/01/1992
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1992.pdf,1992,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Wright, P. & Bailey, M.",,Biology of sandeels in the vicinity of seabird colonies at Shetland. (19/92),01/01/1992
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/01-93.pdf,1993,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Robertson, J.H.B. & Ferro, R.S.T.",,The EEC Study Contract 1991/9 - Final report: selectivity of Nephrops trawls. (01/93),01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/02-93.pdf,1993,1,Fisheries Research Services,Collaborative/Contract Reports,,,"Laughton, R.",,River Spey juvenile survey 1991. (02/93),01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/03-93.pdf,1993,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Walker, A.F. & Stewart, I.",,"An electrofishing survey of juvenile salmonid stocks in the River Gruinara system, Wester Ross (5 August - 13 September 1991). (03/93)",01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/04-93.pdf,1993,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Walker, A.F. & Thorne, A.E.",,Braulen Estate Lochs survey 9-12 June 1992. (04/93),01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/05-93.pdf,1993,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Walker, A.F.; Dora, S.J. & Walker, A.M.",,"An electrofishing survey of juvenile salmonid stocks in the River Hope system, Sutherland (2-8 July 1992). (05/93)",01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/06-93.pdf,1993,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Walker, A.F.; Dora, S.J.; Walker, A.M. & Thorne, A.E.",,"An electrofishing survey of juvenile salmonid stocks in the River Ewe system, Wester Ross (24-30 July 1992). (06/93)",01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/07-93.pdf,1993,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Walker, A.F.; Dora, S.J.; Walker, A.M. & Thorne, A.E.",,"A survey of juvenile salmonid stocks in the Loch Shiel system, Inverness-shire (10-11 August 1992). (07/93)",01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/08-93.pdf,1993,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Walker, A.F.; Dora, S.J.; Thorne, A.E. & Walker, A.M.",,Report on a netting survey of the Stort Lochs; North Skye (1-2 September 1992). (08/93),01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/09-93i.pdf,1993,UFO,Fisheries Research Services,Collaborative/Contract Reports,,,FRS,,Salmon parr survey - River Tay 1992 - Pitlochry. (09/93),01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/10-93.pdf,1993,1,Fisheries Research Services,Collaborative/Contract Reports,,,"Walker, A.F.",,Hope system sea trout scale samples (1990-92). (10/93),01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/11-93.pdf,1993,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Smith, G.W., Laughton, R. & Dora, S.J.",,Angling effort and the rod catches of salmon ( Salmo salar L.) and sea trout ( Salmo trutta L.) on seven estates on the River Spey in 1992. (11/93),01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/12-93.pdf,1993,1,Fisheries Research Services,Collaborative/Contract Reports,,,"Gardiner, R.",,River Deveron: a preliminary analysis of the stream resources. (12/93),01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/13-93.pdf,1993,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Matthews, R. & Sinclair, C.",,River Deveron: 1991 electrofishing survey. (13/93),01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/14-93.pdf,1993,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Smith, I.P.; Johnstone, A.D.F. & Dunkley, D.A.",,"Development of a ""weir-less"" electrode array for a resistivity fish counter: results of preliminary field trials. (14/93)",01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/15-93.pdf,1993,1,Fisheries Research Services,Collaborative/Contract Reports,,,"Wright, P.",,Sandeel report. (15/93),01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/16-93.pdf,1993,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Morrison, B.R.S., Halcrow, A. & Collen, P.",,Influence of fish farm practices on the chemistry and biota of fresh waters. (16/93),01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/17-93.pdf,1993,5,Fisheries Research Services,Collaborative/Contract Reports,,,"Chapman, C.; Howell, T.; Thain, S.E.B.; McKay, F.J. & Keith, F.P.",,A survey of cockle grounds in the Outer Hebrides. (17/93),01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/18-93.pdf,1993,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Walker, A.F.; Henderson, P. & Moult, A.",,"Juvenile salmonid stocks in the Loch Shiel system, Inverness-shire 4-12 August 1993. (18/93)",01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/01-94.pdf,1994,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Harding, M.J.C.; Rodger, G.K. & Davies, I.M.",,Effects of tributyltin on Littorina sp. (01/94),01/01/1994
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/02-94.pdf,1994,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Harding, M.J.C.; Rodger, G.K. & Davies, I.M.",,"SOTEAG Rocky Shore Monitoring Programme. TBT contamination in Sullum Voe, Shetland 1993 dogwhelk survey. (02/94)",01/01/1994
Scotland,,,1994,1,Fisheries Research Services,Collaborative/Contract Reports,,,"Gardiner, R.",,Rivers Arey and Shira: 1993 survey. (03/94) [no document available],01/01/1994
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/04-94.pdf,1994,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Smith, I.P.; Johnstone, A.D.F. & Dunkley, D.A.",,"Development of a ""weir-less"" electrode array for a resistivity fish counter: results of field trials in 1993. (04/94)",01/01/1994
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/05-94.pdf,1994,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Bennet, A.V.; Rodger, G.K. & Davies, I.M.",,The toxicity of ivermectin to a Mysid crustacean. (05/94),01/01/1994
Scotland,,,1994,1,Fisheries Research Services,Collaborative/Contract Reports,,,"Morgan, R.I.G.",,"Salmon parr and sediments in the River Helmsdale, Sutherland - some initial observations. Part I: sediments and erosion. (06/94) [no document available]",01/01/1994
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/07-94.pdf,1994,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Armstrong, J.D.; Gardiner, W.R. & Walker, A.F.",,Juvenile brown trout production in the Loch Leven catchment. (07/94),01/01/1994
Scotland,,,1994,1,Fisheries Research Services,Collaborative/Contract Reports,,,"Morgan, R.I.G.",,The Black Water Isle of Lewis. (08/94) [no document available],01/01/1994
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/9-94.pdf,1994,1,Fisheries Research Services,Collaborative/Contract Reports,,,"Turrell, W.R.",,Simulating the dispersion of azamethiphos in the marine environment. (09/94),01/01/1994
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1094.pdf,1994,1,Fisheries Research Services,Collaborative/Contract Reports,,,"Macdonald, E.",,Ballast water management at Scottish ports. (10/94),01/01/1994
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/11-94.pdf,1994,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Balls, P.W. & Rowe, B.",,A revised scheme for monitoring trace metals in fish and shelfish landed at Scottish ports. (11/94),01/01/1994
Scotland,,,1994,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Struthers, G.; Stewart, D.C. & Taylor, E.M.",,"Salmon parr and sediments in the River Helmsdale, Sutherland. Part II: juvenile salmon survey. (12/94) [no document available]",01/01/1994
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/13-94.pdf,1994,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Bennet, A.V.; Rodger, G.K. & Davies, I.M.",,The toxicity of ivermectin in sediment to the common starfish ( Asterias rubens). (13/94),01/01/1994
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/14-94.pdf,1994,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Bennet, A.V.; Kelly, M.C.; Rodger, G.K. & Davies, I.M.",,The toxicity of ivermectin to a Gammarid crustacean ( Corophium volutator). (14/94),01/01/1994
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1594.pdf,1994,1,Fisheries Research Services,Collaborative/Contract Reports,,,"Smith, I.P.",,Effects of river flow and water abstraction on salmon. Analyses of fish counter data and catches by rod and line in the River Dee. (15/94),01/01/1994
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/16-94.pdf,1994,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Collen, P. & Morrison, B.R.S.",,"Report on fish and invertebrate sampling in the Kirton Burn, Balquhidder 1994. (16/94)",01/01/1994
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1495.pdf,1995,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Harding, M.J.C.; Rodger, G.K. & Davies, I.M.",,"SOTEAG Rocky Shore Monitoring Programme. TBT contamination in Sullom Voe, Shetland. 1995 Dogwhelk Survey. (14/95)",22/01/1995
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0195.pdf,1995,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Kelly, M.C.; Bennett, A.V.; Rodger, G.K. & Davies, I.M.",,Particle size analysis of Shetland sediment. (01/95),01/01/1995
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0295.pdf,1995,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Morrison, B.R.S.; Lowery, G. & Turner, E.J.",,Invertebrate fauna of the Loch Fleet catchment 1994. (02/95),01/01/1995
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0395.pdf,1995,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Heath, M.R. & Bailey, M.C.",,The impact of the Braer oil spill on sandeel availability to seabirds around Shetland. (03/95),01/01/1995
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0495.pdf,1995,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Gardiner, R.; Taylor, R. & Armstrong, J.",,Habitat assessment and survey of lamprey populations occurring in areas of conservation interest. (04/95),01/01/1995
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0595.pdf,1995,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Bennet, A.V.; Kelly, M.C.; Rodger, G.K. & Davies, I.M.",,Exposure and depuration of ivermectin in the mussel Mytilus edulis. (05/95),01/01/1995
Scotland,,,1995,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Bennet, A.V.; Kelly, M.C.; Rodger, G.K. & Davies, I.M.",,Temporal study of the toxicity of ivermectin in sediments. (06/95) [no document available],01/01/1995
Scotland,,,1995,4,Fisheries Research Services,Collaborative/Contract Reports,,,"Bennet, A.V.; Kelly, M.C.; Rodger, G.K. & Davies, I.M.",,Degradation of ivermectin in sediment. (07/95) [no document available],01/01/1995
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0895.pdf,1995,2,Fisheries Research Services,Collaborative/Contract Reports,,,"McKay, D.W. & Howell, T.R.W.",,"An assessment of the state of cockle stocks on Barra, 1995. (08/95)",01/01/1995
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll0995.pdf,1995,3,Fisheries Research Services,Collaborative/Contract Reports,,,"Smith, G.W.; Laughton, R. & Bray, J.",,Using angling records to interpret trends in adult Atlantic salmon ( Salmo salar L.) stocks: analysis of catch and effort data from 11 estates on the River Spey between 1992 and 1994. (09/95),01/01/1995
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1095.pdf,1995,1,Fisheries Research Services,Collaborative/Contract Reports,,,"Smith, I.P.",,Effects of river flow and water abstraction on salmon: catches of salmon by rod and line in relation to river flow at an estate in the upper River Dee. (10/95),01/01/1995
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Coll1195.pdf,1995,2,Fisheries Research Services,Collaborative/Contract Reports,,,"Turrell, W.R. & Gillibrand, P.A.",,Simulating the fate of cypermethrin in the marine environment. (11/95),01/01/1995
